participant,event_type,event_ts,event_ts_float,window_start,window_end,duration_sec,distance_px,start_x,start_y,end_x,end_y,delete_key,event_id
260809_LL_W_AI,annotation,2026-08-09 16:03:23.796,1786262603.796,2026-08-09 16:03:13.796,2026-08-09 16:03:33.796,0.17,45.3,1147.9,630.2,1102.9,635.6,,866
260809_LL_W_AI,annotation,2026-08-09 16:03:24.440,1786262604.44,2026-08-09 16:03:14.440,2026-08-09 16:03:34.440,0.473,8.0,1129.4,627.4,1134.1,621.0,,867
260809_LL_W_AI,annotation,2026-08-09 16:03:25.183,1786262605.183,2026-08-09 16:03:15.183,2026-08-09 16:03:35.183,0.18,23.6,1090.9,639.4,1114.4,641.4,,868
260809_LL_W_AI,annotation,2026-08-09 16:04:37.259,1786262677.259,2026-08-09 16:04:27.259,2026-08-09 16:04:47.259,0.188,175.1,878.1,472.7,1053.1,472.6,,869
260809_LL_W_AI,annotation,2026-08-09 16:04:37.752,1786262677.752,2026-08-09 16:04:27.752,2026-08-09 16:04:47.752,0.143,146.4,882.5,506.5,1028.1,491.0,,870
260809_LL_W_AI,annotation,2026-08-09 16:05:13.719,1786262713.719,2026-08-09 16:05:03.719,2026-08-09 16:05:23.719,0.576,33.1,913.7,524.0,941.0,542.7,,871
260809_LL_W_AI,annotation,2026-08-09 16:05:14.425,1786262714.425,2026-08-09 16:05:04.425,2026-08-09 16:05:24.425,0.266,34.9,932.1,532.8,919.9,500.1,,872
260809_LL_W_AI,annotation,2026-08-09 16:05:14.976,1786262714.976,2026-08-09 16:05:04.976,2026-08-09 16:05:24.976,0.249,25.5,976.4,511.0,994.3,492.9,,873
260809_LL_W_AI,annotation,2026-08-09 16:05:15.525,1786262715.525,2026-08-09 16:05:05.525,2026-08-09 16:05:25.525,0.335,27.3,1085.9,533.9,1103.1,555.2,,874
260809_LL_W_AI,annotation,2026-08-09 16:05:16.050,1786262716.05,2026-08-09 16:05:06.050,2026-08-09 16:05:26.050,0.606,16.7,1111.3,551.1,1127.5,546.8,,875
260809_LL_W_AI,annotation,2026-08-09 16:05:16.940,1786262716.94,2026-08-09 16:05:06.940,2026-08-09 16:05:26.940,0.608,47.1,1077.8,559.2,1033.0,544.4,,876
260809_LL_W_AI,annotation,2026-08-09 16:05:17.835,1786262717.835,2026-08-09 16:05:07.835,2026-08-09 16:05:27.835,0.192,39.9,1105.9,549.9,1137.0,574.9,,877
260809_LL_W_AI,annotation,2026-08-09 16:05:18.294,1786262718.294,2026-08-09 16:05:08.294,2026-08-09 16:05:28.294,0.12,37.3,1028.3,575.6,1065.4,571.1,,878
260809_LL_W_AI,annotation,2026-08-09 16:05:22.973,1786262722.973,2026-08-09 16:05:12.973,2026-08-09 16:05:32.973,0.304,30.3,1127.1,553.4,1097.1,557.6,,879
260809_LL_W_AI,deletion,2026-08-09 16:05:24.930,1786262724.93,2026-08-09 16:05:14.930,2026-08-09 16:05:34.930,0.069,0.6,1127.7,559.3,1127.2,559.8,Key.delete,880
260809_LL_W_AI,annotation,2026-08-09 16:05:29.009,1786262729.009,2026-08-09 16:05:19.009,2026-08-09 16:05:39.009,0.674,41.5,905.6,528.4,938.4,553.9,,881
260809_LL_W_AI,annotation,2026-08-09 16:05:31.310,1786262731.31,2026-08-09 16:05:21.310,2026-08-09 16:05:41.310,0.728,49.4,917.3,516.2,949.6,553.6,,882
260809_LL_W_AI,annotation,2026-08-09 16:05:42.575,1786262742.575,2026-08-09 16:05:32.575,2026-08-09 16:05:52.575,0.902,50.6,945.6,481.7,984.9,513.6,,883
260809_LL_W_AI,annotation,2026-08-09 16:05:45.142,1786262745.142,2026-08-09 16:05:35.142,2026-08-09 16:05:55.142,0.344,64.8,1020.2,472.3,1060.7,522.9,,884
260809_LL_W_AI,annotation,2026-08-09 16:06:43.793,1786262803.793,2026-08-09 16:06:33.793,2026-08-09 16:06:53.793,0.135,110.4,699.2,493.7,809.5,490.5,,885
260809_LL_W_AI,annotation,2026-08-09 16:06:44.341,1786262804.341,2026-08-09 16:06:34.341,2026-08-09 16:06:54.341,0.125,208.1,857.5,478.6,1065.4,468.7,,886
260809_LL_W_AI,annotation,2026-08-09 16:06:44.958,1786262804.958,2026-08-09 16:06:34.958,2026-08-09 16:06:54.958,0.2,60.1,952.4,471.9,1007.9,448.7,,887
260809_LL_W_AI,annotation,2026-08-09 16:06:45.337,1786262805.337,2026-08-09 16:06:35.337,2026-08-09 16:06:55.337,0.225,26.4,1014.4,428.7,1019.7,402.8,,888
260809_LL_W_AI,annotation,2026-08-09 16:06:45.869,1786262805.869,2026-08-09 16:06:35.869,2026-08-09 16:06:55.869,0.36,17.2,1029.2,434.2,1032.6,451.1,,889
260809_LL_W_AI,annotation,2026-08-09 16:06:47.978,1786262807.978,2026-08-09 16:06:37.978,2026-08-09 16:06:57.978,0.165,53.0,1112.6,476.2,1061.2,489.0,,890
260809_LL_W_AI,annotation,2026-08-09 16:06:48.487,1786262808.487,2026-08-09 16:06:38.487,2026-08-09 16:06:58.487,0.411,33.5,1090.6,490.7,1113.2,465.9,,891
260809_LL_W_AI,annotation,2026-08-09 16:06:49.200,1786262809.2,2026-08-09 16:06:39.200,2026-08-09 16:06:59.200,1.889,24.3,1087.8,486.5,1107.9,500.2,,892
260809_LL_W_AI,annotation,2026-08-09 16:07:48.983,1786262868.983,2026-08-09 16:07:38.983,2026-08-09 16:07:58.983,0.974,30.8,947.8,517.3,978.3,521.9,,893
260809_LL_W_AI,annotation,2026-08-09 16:07:50.257,1786262870.257,2026-08-09 16:07:40.257,2026-08-09 16:08:00.257,0.494,21.9,979.0,529.8,958.6,521.8,,894
260809_LL_W_AI,annotation,2026-08-09 16:07:52.169,1786262872.169,2026-08-09 16:07:42.169,2026-08-09 16:08:02.169,0.78,52.9,951.5,516.2,990.9,551.5,,895
260809_LL_W_AI,annotation,2026-08-09 16:08:21.779,1786262901.779,2026-08-09 16:08:11.779,2026-08-09 16:08:31.779,1.059,81.1,891.8,504.2,964.5,540.0,,896
260809_LL_W_AI,annotation,2026-08-09 16:08:41.575,1786262921.575,2026-08-09 16:08:31.575,2026-08-09 16:08:51.575,0.5,63.7,1004.7,633.6,1058.3,668.0,,897
260809_LL_W_AI,annotation,2026-08-09 16:09:00.843,1786262940.843,2026-08-09 16:08:50.843,2026-08-09 16:09:10.843,0.165,341.7,639.7,516.4,981.4,519.3,,898
260809_LL_W_AI,annotation,2026-08-09 16:09:01.433,1786262941.433,2026-08-09 16:08:51.433,2026-08-09 16:09:11.433,0.509,58.9,960.6,507.5,1010.9,476.8,,899
260809_LL_W_AI,annotation,2026-08-09 16:09:09.901,1786262949.901,2026-08-09 16:08:59.901,2026-08-09 16:09:19.901,0.87,18.5,903.1,539.4,919.4,548.0,,900
260809_LL_W_AI,annotation,2026-08-09 16:09:11.253,1786262951.253,2026-08-09 16:09:01.253,2026-08-09 16:09:21.253,0.335,13.3,900.8,548.4,898.1,535.4,,901
260809_LL_W_AI,annotation,2026-08-09 16:09:13.111,1786262953.111,2026-08-09 16:09:03.111,2026-08-09 16:09:23.111,0.806,71.6,900.8,542.2,946.8,597.1,,902
260809_LL_W_AI,annotation,2026-08-09 16:09:21.631,1786262961.631,2026-08-09 16:09:11.631,2026-08-09 16:09:31.631,0.864,59.4,1054.0,557.0,1091.1,603.4,,903
260809_LL_W_AI,annotation,2026-08-09 16:09:52.292,1786262992.292,2026-08-09 16:09:42.292,2026-08-09 16:10:02.292,0.854,62.3,1020.5,515.6,1074.3,547.0,,904
260809_LL_W_AI,annotation,2026-08-09 16:09:59.716,1786262999.716,2026-08-09 16:09:49.716,2026-08-09 16:10:09.716,0.833,67.2,1006.5,511.0,1061.9,548.9,,905
260809_LL_W_AI,annotation,2026-08-09 16:10:01.159,1786263001.159,2026-08-09 16:09:51.159,2026-08-09 16:10:11.159,0.335,52.2,953.3,520.5,996.5,549.7,,906
260809_LL_W_AI,annotation,2026-08-09 16:10:38.425,1786263038.425,2026-08-09 16:10:28.425,2026-08-09 16:10:48.425,0.884,78.2,961.6,614.8,1031.4,650.0,,907
260809_LL_W_AI,annotation,2026-08-09 16:10:43.502,1786263043.502,2026-08-09 16:10:33.502,2026-08-09 16:10:53.502,0.375,71.7,1023.1,643.2,1080.9,685.8,,908
260809_LL_W_AI,annotation,2026-08-09 16:10:47.603,1786263047.603,2026-08-09 16:10:37.603,2026-08-09 16:10:57.603,0.595,58.7,950.0,644.1,1000.7,673.7,,909
260809_LL_W_AI,annotation,2026-08-09 16:11:15.751,1786263075.751,2026-08-09 16:11:05.751,2026-08-09 16:11:25.751,0.165,187.8,593.1,546.0,780.4,558.1,,910
260809_LL_W_AI,annotation,2026-08-09 16:11:16.231,1786263076.231,2026-08-09 16:11:06.231,2026-08-09 16:11:26.231,0.135,229.5,729.4,558.0,957.4,532.3,,911
260809_LL_W_AI,annotation,2026-08-09 16:11:41.566,1786263101.566,2026-08-09 16:11:31.566,2026-08-09 16:11:51.566,0.143,1.9,1030.2,637.3,1031.6,638.6,,912
260809_LL_W_AI,annotation,2026-08-09 16:11:42.925,1786263102.925,2026-08-09 16:11:32.925,2026-08-09 16:11:52.925,0.111,0.2,1036.1,638.6,1036.3,638.6,,913
260809_LL_W_AI,deletion,2026-08-09 16:11:52.428,1786263112.428,2026-08-09 16:11:42.428,2026-08-09 16:12:02.428,0.09,0.0,1046.2,713.9,1046.2,713.9,Key.delete,914
260809_LL_W_AI,annotation,2026-08-09 16:12:53.976,1786263173.976,2026-08-09 16:12:43.976,2026-08-09 16:13:03.976,0.233,51.1,924.7,569.3,974.4,557.5,,915
260809_LL_W_AI,annotation,2026-08-09 16:12:54.528,1786263174.528,2026-08-09 16:12:44.528,2026-08-09 16:13:04.528,0.142,212.6,942.3,537.6,1154.2,519.8,,916
260809_LL_W_AI,deletion,2026-08-09 16:14:11.313,1786263251.313,2026-08-09 16:14:01.313,2026-08-09 16:14:21.313,0.096,0.0,1192.4,520.5,1192.4,520.5,Key.delete,917
260809_LL_W_AI,annotation,2026-08-09 16:14:32.476,1786263272.476,2026-08-09 16:14:22.476,2026-08-09 16:14:42.476,0.656,162.6,1030.7,548.6,1021.1,386.3,,918
260809_LL_W_AI,annotation,2026-08-09 16:21:45.430,1786263705.43,2026-08-09 16:21:35.430,2026-08-09 16:21:55.430,0.104,0.2,1498.4,1050.0,1498.7,1050.0,,919
260810_CP_W_AI,annotation,2026-08-10 18:15:02.223,1786356902.223,2026-08-10 18:14:52.223,2026-08-10 18:15:12.223,0.127,0.2,42.4,46.7,42.4,46.5,,920
260810_CP_W_AI,annotation,2026-08-10 18:16:06.822,1786356966.822,2026-08-10 18:15:56.822,2026-08-10 18:16:16.822,0.193,1.0,445.3,470.8,444.9,469.8,,921
260810_CP_W_AI,annotation,2026-08-10 18:20:19.095,1786357219.095,2026-08-10 18:20:09.095,2026-08-10 18:20:29.095,0.174,0.9,24.7,59.6,25.6,59.6,,922
260810_CP_W_AI,annotation,2026-08-10 18:20:21.615,1786357221.615,2026-08-10 18:20:11.615,2026-08-10 18:20:31.615,0.112,0.5,121.8,121.8,121.4,121.8,,923
260810_CP_W_AI,annotation,2026-08-10 18:20:23.331,1786357223.331,2026-08-10 18:20:13.331,2026-08-10 18:20:33.331,0.115,0.7,469.0,162.0,469.0,161.3,,924
260810_CP_W_AI,annotation,2026-08-10 18:22:32.576,1786357352.576,2026-08-10 18:22:22.576,2026-08-10 18:22:42.576,0.207,2.3,127.7,121.2,125.4,121.4,,925
260810_CP_W_AI,annotation,2026-08-10 18:24:22.007,1786357462.007,2026-08-10 18:24:12.007,2026-08-10 18:24:32.007,2.647,11.0,1315.5,575.9,1321.0,585.4,,926
260810_CP_W_AI,annotation,2026-08-10 18:26:19.840,1786357579.84,2026-08-10 18:26:09.840,2026-08-10 18:26:29.840,0.79,38.4,703.0,536.7,730.1,563.9,,927
260810_CP_W_AI,annotation,2026-08-10 18:26:21.004,1786357581.004,2026-08-10 18:26:11.004,2026-08-10 18:26:31.004,0.737,39.3,723.9,557.6,685.4,550.0,,928
260810_CP_W_AI,annotation,2026-08-10 18:26:43.055,1786357603.055,2026-08-10 18:26:33.055,2026-08-10 18:26:53.055,3.598,99.3,1578.4,70.9,1634.2,153.0,,929
260810_CP_W_AI,annotation,2026-08-10 18:26:51.358,1786357611.358,2026-08-10 18:26:41.358,2026-08-10 18:27:01.358,2.443,45.0,1012.9,450.5,1057.8,452.8,,930
260810_CP_W_AI,annotation,2026-08-10 18:27:08.465,1786357628.465,2026-08-10 18:26:58.465,2026-08-10 18:27:18.465,5.04,9.9,1022.6,691.6,1016.7,683.6,,931
260810_CP_W_AI,annotation,2026-08-10 18:27:50.735,1786357670.735,2026-08-10 18:27:40.735,2026-08-10 18:28:00.735,1.073,9.1,693.8,540.2,701.6,544.9,,932
260810_CP_W_AI,annotation,2026-08-10 18:27:55.632,1786357675.632,2026-08-10 18:27:45.632,2026-08-10 18:28:05.632,0.15,0.2,265.8,54.0,265.8,53.8,,933
260810_CP_W_AI,annotation,2026-08-10 18:27:57.181,1786357677.181,2026-08-10 18:27:47.181,2026-08-10 18:28:07.181,1.151,7.9,710.2,526.2,703.2,529.8,,934
260810_CP_W_AI,annotation,2026-08-10 18:28:32.297,1786357712.297,2026-08-10 18:28:22.297,2026-08-10 18:28:42.297,1.54,55.1,477.6,488.9,465.8,435.0,,935
260810_CP_W_AI,annotation,2026-08-10 18:28:34.476,1786357714.476,2026-08-10 18:28:24.476,2026-08-10 18:28:44.476,0.577,34.8,508.9,422.3,526.3,452.4,,936
260810_CP_W_AI,annotation,2026-08-10 18:28:35.422,1786357715.422,2026-08-10 18:28:25.422,2026-08-10 18:28:45.422,0.597,31.8,550.6,459.9,573.3,482.1,,937
260810_CP_W_AI,annotation,2026-08-10 18:28:36.244,1786357716.244,2026-08-10 18:28:26.244,2026-08-10 18:28:46.244,0.338,6.2,577.6,485.4,573.5,480.8,,938
260810_CP_W_AI,annotation,2026-08-10 18:28:42.793,1786357722.793,2026-08-10 18:28:32.793,2026-08-10 18:28:52.793,1.402,50.4,709.7,534.3,743.7,571.5,,939
260810_CP_W_AI,annotation,2026-08-10 18:29:12.817,1786357752.817,2026-08-10 18:29:02.817,2026-08-10 18:29:22.817,2.076,33.6,669.0,672.9,694.6,694.7,,940
260810_CP_W_AI,annotation,2026-08-10 18:30:46.455,1786357846.455,2026-08-10 18:30:36.455,2026-08-10 18:30:56.455,1.38,24.4,1289.5,673.1,1305.1,691.9,,941
260810_CP_W_AI,annotation,2026-08-10 18:33:44.890,1786358024.89,2026-08-10 18:33:34.890,2026-08-10 18:33:54.890,0.155,2.7,122.0,118.7,124.8,118.9,,942
260810_CP_W_AI,annotation,2026-08-10 18:36:16.127,1786358176.127,2026-08-10 18:36:06.127,2026-08-10 18:36:26.127,1.38,24.3,1259.2,468.6,1277.1,485.1,,943
260810_CP_W_AI,annotation,2026-08-10 18:38:53.207,1786358333.207,2026-08-10 18:38:43.207,2026-08-10 18:39:03.207,0.143,0.2,126.2,118.7,126.0,118.7,,944
260810_CP_W_AI,annotation,2026-08-10 18:39:53.233,1786358393.233,2026-08-10 18:39:43.233,2026-08-10 18:40:03.233,1.874,99.6,867.6,582.0,938.0,652.5,,945
260810_CP_W_AI,annotation,2026-08-10 18:39:55.679,1786358395.679,2026-08-10 18:39:45.679,2026-08-10 18:40:05.679,0.108,281.6,670.6,276.0,428.3,132.5,,946
260810_CP_W_AI,annotation,2026-08-10 18:45:51.186,1786358751.186,2026-08-10 18:45:41.186,2026-08-10 18:46:01.186,0.134,0.3,778.9,475.8,779.1,476.1,,947
260810_CP_W_AI,annotation,2026-08-10 18:47:58.176,1786358878.176,2026-08-10 18:47:48.176,2026-08-10 18:48:08.176,0.975,28.6,1220.9,407.3,1240.6,428.0,,948
260810_CP_W_AI,annotation,2026-08-10 18:48:12.591,1786358892.591,2026-08-10 18:48:02.591,2026-08-10 18:48:22.591,0.128,0.2,906.0,53.0,906.0,53.2,,949
260810_CP_W_AI,annotation,2026-08-10 18:52:12.505,1786359132.505,2026-08-10 18:52:02.505,2026-08-10 18:52:22.505,1.455,25.8,1238.8,720.6,1257.8,738.1,,950
260810_CP_W_AI,annotation,2026-08-10 18:52:25.337,1786359145.337,2026-08-10 18:52:15.337,2026-08-10 18:52:35.337,1.605,28.5,836.7,793.9,857.2,813.7,,951
260810_CP_W_AI,annotation,2026-08-10 18:52:35.312,1786359155.312,2026-08-10 18:52:25.312,2026-08-10 18:52:45.312,2.153,29.0,1210.6,762.7,1232.3,782.0,,952
260810_CP_W_AI,annotation,2026-08-10 18:52:55.345,1786359175.345,2026-08-10 18:52:45.345,2026-08-10 18:53:05.345,1.387,25.8,828.1,787.6,846.8,805.4,,953
260810_CP_W_AI,annotation,2026-08-10 18:52:57.139,1786359177.139,2026-08-10 18:52:47.139,2026-08-10 18:53:07.139,0.133,0.7,950.0,790.0,950.6,790.0,,954
260810_CP_W_AI,annotation,2026-08-10 18:55:10.867,1786359310.867,2026-08-10 18:55:00.867,2026-08-10 18:55:20.867,0.155,1.5,1034.3,418.8,1035.7,418.1,,955
260810_CP_W_AI,annotation,2026-08-10 18:55:37.582,1786359337.582,2026-08-10 18:55:27.582,2026-08-10 18:55:47.582,1.633,81.3,976.5,336.1,1037.6,389.8,,956
260810_CP_W_AI,annotation,2026-08-10 18:56:29.968,1786359389.968,2026-08-10 18:56:19.968,2026-08-10 18:56:39.968,0.114,0.2,935.5,570.8,935.5,571.0,,957
260810_CP_W_AI,annotation,2026-08-10 18:56:41.468,1786359401.468,2026-08-10 18:56:31.468,2026-08-10 18:56:51.468,5.188,297.4,862.5,566.7,1155.0,513.4,,958
260810_CP_W_AI,annotation,2026-08-10 18:56:47.243,1786359407.243,2026-08-10 18:56:37.243,2026-08-10 18:56:57.243,0.485,10.5,1008.1,537.3,1018.5,536.0,,959
260810_CP_W_AI,annotation,2026-08-10 18:57:09.027,1786359429.027,2026-08-10 18:56:59.027,2026-08-10 18:57:19.027,0.16,0.2,1223.5,658.6,1223.3,658.6,,960
260810_CP_W_AI,annotation,2026-08-10 18:57:34.740,1786359454.74,2026-08-10 18:57:24.740,2026-08-10 18:57:44.740,3.201,103.0,1059.0,395.3,1155.0,357.8,,961
260810_CP_W_AI,annotation,2026-08-10 18:57:45.575,1786359465.575,2026-08-10 18:57:35.575,2026-08-10 18:57:55.575,2.531,194.6,1031.5,355.8,1226.1,359.6,,962
260810_CP_W_AI,annotation,2026-08-10 18:57:48.456,1786359468.456,2026-08-10 18:57:38.456,2026-08-10 18:57:58.456,0.855,47.4,1044.5,356.8,1091.8,360.1,,963
260810_CP_W_AI,annotation,2026-08-10 18:58:49.595,1786359529.595,2026-08-10 18:58:39.595,2026-08-10 18:58:59.595,0.143,0.3,1152.8,856.7,1153.0,857.0,,964
260810_CP_W_AI,annotation,2026-08-10 19:01:14.957,1786359674.957,2026-08-10 19:01:04.957,2026-08-10 19:01:24.957,0.136,611.8,202.2,161.3,740.2,452.6,,965
260810_CP_W_AI,annotation,2026-08-10 19:01:22.254,1786359682.254,2026-08-10 19:01:12.254,2026-08-10 19:01:32.254,0.863,42.6,985.3,521.5,1027.7,517.4,,966
260810_CP_W_AI,annotation,2026-08-10 19:18:14.349,1786360694.349,2026-08-10 19:18:04.349,2026-08-10 19:18:24.349,0.168,0.5,24.9,59.9,25.2,60.4,,967
260810_CP_W_AI,annotation,2026-08-10 19:18:16.124,1786360696.124,2026-08-10 19:18:06.124,2026-08-10 19:18:26.124,0.113,0.2,1208.8,1046.3,1208.8,1046.1,,968
260810_CP_W_AI,annotation,2026-08-10 19:18:26.175,1786360706.175,2026-08-10 19:18:16.175,2026-08-10 19:18:36.175,0.104,0.2,914.1,603.0,914.3,603.0,,969
260810_CP_W_AI,annotation,2026-08-10 19:21:21.435,1786360881.435,2026-08-10 19:21:11.435,2026-08-10 19:21:31.435,0.115,0.3,843.9,452.0,844.1,451.7,,970
260810_CP_W_AI,annotation,2026-08-10 19:22:20.634,1786360940.634,2026-08-10 19:22:10.634,2026-08-10 19:22:30.634,3.839,92.1,1092.1,557.3,1176.8,521.3,,971
260810_CP_W_AI,annotation,2026-08-10 19:23:21.818,1786361001.818,2026-08-10 19:23:11.818,2026-08-10 19:23:31.818,0.127,1.3,701.6,656.8,702.5,657.7,,972
260810_CP_W_AI,annotation,2026-08-10 19:26:37.862,1786361197.862,2026-08-10 19:26:27.862,2026-08-10 19:26:47.862,0.158,0.2,1156.6,770.0,1156.8,770.0,,973
260810_CP_W_AI,annotation,2026-08-10 19:26:40.908,1786361200.908,2026-08-10 19:26:30.908,2026-08-10 19:26:50.908,0.134,0.5,914.6,81.6,914.8,81.1,,974
260810_CP_W_AI,annotation,2026-08-10 19:28:36.520,1786361316.52,2026-08-10 19:28:26.520,2026-08-10 19:28:46.520,0.127,0.2,857.1,513.6,857.3,513.6,,975
260810_CP_W_AI,annotation,2026-08-10 19:28:42.721,1786361322.721,2026-08-10 19:28:32.721,2026-08-10 19:28:52.721,0.11,0.7,960.4,53.0,961.1,53.0,,976
260810_CP_W_AI,annotation,2026-08-10 19:29:06.575,1786361346.575,2026-08-10 19:28:56.575,2026-08-10 19:29:16.575,0.146,0.5,128.5,128.5,128.3,128.0,,977
260810_CP_W_AI,annotation,2026-08-10 19:31:06.700,1786361466.7,2026-08-10 19:30:56.700,2026-08-10 19:31:16.700,0.112,0.2,118.2,125.2,118.2,125.0,,978
260810_CP_W_AI,annotation,2026-08-10 19:31:11.748,1786361471.748,2026-08-10 19:31:01.748,2026-08-10 19:31:21.748,0.11,0.2,733.1,637.9,733.1,637.7,,979
260810_CP_W_AI,annotation,2026-08-10 19:31:43.862,1786361503.862,2026-08-10 19:31:33.862,2026-08-10 19:31:53.862,0.12,0.2,948.4,810.0,948.6,810.0,,980
260810_CP_W_AI,annotation,2026-08-10 19:36:28.884,1786361788.884,2026-08-10 19:36:18.884,2026-08-10 19:36:38.884,0.112,0.2,120.1,124.9,120.3,124.9,,981
260810_CP_W_AI,annotation,2026-08-10 19:37:30.513,1786361850.513,2026-08-10 19:37:20.513,2026-08-10 19:37:40.513,0.141,1.2,817.9,900.4,817.7,899.3,,982
260810_CP_W_AI,annotation,2026-08-10 19:38:41.418,1786361921.418,2026-08-10 19:38:31.418,2026-08-10 19:38:51.418,0.143,0.5,123.6,122.1,123.6,121.6,,983
260810_CP_W_AI,annotation,2026-08-10 19:41:36.158,1786362096.158,2026-08-10 19:41:26.158,2026-08-10 19:41:46.158,0.123,0.5,65.2,213.2,65.6,213.5,,984
260810_CP_W_AI,annotation,2026-08-10 19:41:43.632,1786362103.632,2026-08-10 19:41:33.632,2026-08-10 19:41:53.632,0.102,0.9,576.4,242.8,575.4,242.8,,985
260810_CP_W_AI,annotation,2026-08-10 19:42:10.772,1786362130.772,2026-08-10 19:42:00.772,2026-08-10 19:42:20.772,0.112,0.3,946.0,58.3,946.2,58.5,,986
260810_CP_W_AI,annotation,2026-08-10 19:42:11.974,1786362131.974,2026-08-10 19:42:01.974,2026-08-10 19:42:21.974,0.131,0.0,876.7,61.5,876.7,61.5,,987
260810_CP_W_AI,annotation,2026-08-10 19:42:30.859,1786362150.859,2026-08-10 19:42:20.859,2026-08-10 19:42:40.859,1.365,91.5,1111.1,384.5,1201.4,399.2,,988
260810_CP_W_AI,annotation,2026-08-10 19:42:33.497,1786362153.497,2026-08-10 19:42:23.497,2026-08-10 19:42:43.497,5.977,246.4,1444.7,588.8,1646.1,446.9,,989
260810_CP_W_AI,annotation,2026-08-10 19:42:44.274,1786362164.274,2026-08-10 19:42:34.274,2026-08-10 19:42:54.274,0.143,0.5,1202.6,545.8,1202.8,546.2,,990
260810_CP_W_AI,annotation,2026-08-10 19:42:45.271,1786362165.271,2026-08-10 19:42:35.271,2026-08-10 19:42:55.271,0.707,158.9,1194.0,526.8,1035.2,521.3,,991
260810_CP_W_AI,annotation,2026-08-10 19:42:47.221,1786362167.221,2026-08-10 19:42:37.221,2026-08-10 19:42:57.221,0.143,0.2,338.0,73.5,338.3,73.5,,992
260810_CP_W_AI,annotation,2026-08-10 19:43:07.886,1786362187.886,2026-08-10 19:42:57.886,2026-08-10 19:43:17.886,0.12,0.2,752.5,38.7,752.5,38.4,,993
260810_CP_W_AI,annotation,2026-08-10 20:15:53.885,1786364153.885,2026-08-10 20:15:43.885,2026-08-10 20:16:03.885,0.12,0.5,118.7,686.2,119.2,686.0,,994
260810_CP_W_AI,annotation,2026-08-10 20:16:05.213,1786364165.213,2026-08-10 20:15:55.213,2026-08-10 20:16:15.213,0.178,0.9,789.5,38.1,789.8,39.0,,995
260810_CP_W_AI,annotation,2026-08-10 20:16:05.632,1786364165.632,2026-08-10 20:15:55.632,2026-08-10 20:16:15.632,0.186,0.2,793.0,44.7,793.2,44.7,,996
260810_CP_W_AI,annotation,2026-08-10 20:16:33.832,1786364193.832,2026-08-10 20:16:23.832,2026-08-10 20:16:43.832,1.147,126.4,1048.2,670.9,1174.3,679.5,,997
260810_CP_W_AI,annotation,2026-08-10 20:19:34.040,1786364374.04,2026-08-10 20:19:24.040,2026-08-10 20:19:44.040,2.291,251.5,854.6,317.7,974.3,538.9,,998
260810_CP_W_AI,annotation,2026-08-10 20:19:36.879,1786364376.879,2026-08-10 20:19:26.879,2026-08-10 20:19:46.879,1.663,274.0,977.7,548.2,1223.3,426.7,,999
260810_CP_W_AI,annotation,2026-08-10 20:20:14.297,1786364414.297,2026-08-10 20:20:04.297,2026-08-10 20:20:24.297,1.129,39.3,1057.2,605.8,1084.9,633.8,,1000
260810_CP_W_AI,annotation,2026-08-10 20:21:13.064,1786364473.064,2026-08-10 20:21:03.064,2026-08-10 20:21:23.064,1.413,38.2,1038.6,523.9,1067.9,548.6,,1001
260810_CP_W_AI,annotation,2026-08-10 20:22:19.071,1786364539.071,2026-08-10 20:22:09.071,2026-08-10 20:22:29.071,1.207,42.9,949.9,518.6,983.4,545.3,,1002
260810_CP_W_AI,annotation,2026-08-10 20:22:21.652,1786364541.652,2026-08-10 20:22:11.652,2026-08-10 20:22:31.652,1.026,35.5,1040.2,525.2,1069.5,545.2,,1003
260810_CP_W_AI,annotation,2026-08-10 20:23:20.864,1786364600.864,2026-08-10 20:23:10.864,2026-08-10 20:23:30.864,1.387,34.2,1048.2,565.8,1074.4,587.8,,1004
260810_CP_W_AI,annotation,2026-08-10 20:23:43.792,1786364623.792,2026-08-10 20:23:33.792,2026-08-10 20:23:53.792,1.238,32.3,1065.2,595.6,1085.4,620.8,,1005
260810_CP_W_AI,annotation,2026-08-10 20:23:48.644,1786364628.644,2026-08-10 20:23:38.644,2026-08-10 20:23:58.644,0.594,220.0,44.2,427.5,261.8,459.8,,1006
260810_CP_W_AI,annotation,2026-08-10 20:24:11.092,1786364651.092,2026-08-10 20:24:01.092,2026-08-10 20:24:21.092,1.8,401.2,714.5,311.7,1115.6,301.5,,1007
260810_CP_W_AI,annotation,2026-08-10 20:24:13.226,1786364653.226,2026-08-10 20:24:03.226,2026-08-10 20:24:23.226,1.885,10.1,1096.3,315.9,1096.6,305.9,,1008
260810_CP_W_AI,annotation,2026-08-10 20:26:18.793,1786364778.793,2026-08-10 20:26:08.793,2026-08-10 20:26:28.793,0.285,376.3,48.3,422.5,424.5,419.9,,1009
260810_CP_W_AI,annotation,2026-08-10 20:26:31.520,1786364791.52,2026-08-10 20:26:21.520,2026-08-10 20:26:41.520,2.033,669.7,535.5,220.8,1203.3,272.4,,1010
260810_CP_W_AI,annotation,2026-08-10 20:26:34.071,1786364794.071,2026-08-10 20:26:24.071,2026-08-10 20:26:44.071,2.1,102.6,1104.2,272.2,1204.8,252.2,,1011
